[2016-09-05 18:15:16,049 - ReplayDB.py:48 -             __init__() ] Connected to database /data/ascar/ascar_replay_db.sqlite
[2016-09-05 18:16:36,423 - discrete_deepq.py:247 -               action() ] Randomly chose action 2
[2016-09-05 18:16:36,481 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:36,486 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:36,488 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:36,497 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:36,498 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:36,499 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:36,511 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:36,519 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:36,520 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:36,522 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:36,523 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:36,524 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:36,527 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:36,532 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:36,538 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:36,540 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:36,547 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:36,548 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:36,555 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:36,569 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:36,575 - DQLDaemon.py:147 -                start() ] Finished training step in 0.0935826301574707 seconds
[2016-09-05 18:16:36,575 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8495335578918457 seconds
[2016-09-05 18:16:37,434 - discrete_deepq.py:251 -               action() ] Chose calculated action 0
[2016-09-05 18:16:37,437 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:37,441 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:37,485 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:37,496 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:37,500 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:37,505 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:37,506 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:37,507 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:37,511 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:37,525 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:37,526 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:37,530 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:37,531 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:37,533 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:37,534 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:37,539 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:37,542 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:37,544 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:37,545 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:37,548 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:37,553 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:37,557 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:37,559 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:37,562 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:37,566 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:37,572 - DQLDaemon.py:147 -                start() ] Finished training step in 0.13511967658996582 seconds
[2016-09-05 18:16:37,572 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8619718551635742 seconds
[2016-09-05 18:16:38,445 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:38,455 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:38,502 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:38,505 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:38,506 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:38,510 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:38,514 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:38,517 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:38,520 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:38,521 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:38,528 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:38,536 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:38,541 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:38,541 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:38,546 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:38,547 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:38,549 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:38,553 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:38,562 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:38,565 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:38,568 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:38,575 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:38,580 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:38,586 - DQLDaemon.py:147 -                start() ] Finished training step in 0.13103795051574707 seconds
[2016-09-05 18:16:38,587 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8599135875701904 seconds
[2016-09-05 18:16:39,450 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:39,452 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0
[2016-09-05 18:16:39,490 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:39,494 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:39,495 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:39,496 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:39,514 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:39,528 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:39,539 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:39,542 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:39,543 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:39,543 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:39,544 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:39,548 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:39,552 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:39,555 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:39,555 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:39,559 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:39,562 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:39,564 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:39,565 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:39,568 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:39,569 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:39,571 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:39,572 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:39,573 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:39,578 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:39,584 - DQLDaemon.py:147 -                start() ] Finished training step in 0.13125181198120117 seconds
[2016-09-05 18:16:39,584 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8664426803588867 seconds
[2016-09-05 18:16:40,453 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:40,456 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0
[2016-09-05 18:16:40,476 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:40,499 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:40,499 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:40,509 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:40,509 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:40,510 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:40,512 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:40,513 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:40,524 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:40,524 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:40,525 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:40,528 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:40,535 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:40,537 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:40,539 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:40,547 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:40,547 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:40,555 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:40,555 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:40,559 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:40,562 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:40,566 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:40,572 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:40,577 - DQLDaemon.py:147 -                start() ] Finished training step in 0.12085151672363281 seconds
[2016-09-05 18:16:40,577 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8761875629425049 seconds
[2016-09-05 18:16:41,456 - DQLDaemon.py:199 -      _do_action_step() ] . Skipped taking action.
[2016-09-05 18:16:41,476 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0
[2016-09-05 18:16:41,505 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:41,507 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:41,512 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:41,515 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:41,523 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:41,524 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:41,525 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:41,530 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124572
[2016-09-05 18:16:41,532 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:41,534 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:41,539 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:41,544 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:41,544 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:41,548 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:41,549 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:41,549 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:41,557 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124531
[2016-09-05 18:16:41,559 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:41,560 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:41,564 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:41,565 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:41,568 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:41,573 - DQLDaemon.py:147 -                start() ] Finished training step in 0.09594035148620605 seconds
[2016-09-05 18:16:41,573 - DQLDaemon.py:159 -                start() ] Sleeping for 0.8835945129394531 seconds
[2016-09-05 18:16:42,505 - discrete_deepq.py:247 -               action() ] Randomly chose action 1
[2016-09-05 18:16:42,513 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:42,515 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124553
[2016-09-05 18:16:42,522 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:42,528 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:42,531 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:42,541 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:42,547 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:42,550 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:42,550 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124598
[2016-09-05 18:16:42,553 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:42,556 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:42,557 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124599
[2016-09-05 18:16:42,559 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:42,570 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:42,571 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:42,573 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:42,580 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124578
[2016-09-05 18:16:42,581 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:42,584 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:42,589 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:42,591 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:42,596 - DQLDaemon.py:147 -                start() ] Finished training step in 0.0825808048248291 seconds
[2016-09-05 18:16:42,596 - DQLDaemon.py:159 -                start() ] Sleeping for 0.9112842082977295 seconds
[2016-09-05 18:16:43,550 - discrete_deepq.py:247 -               action() ] Randomly chose action 0
[2016-09-05 18:16:43,552 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:43,572 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:43,573 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124598
[2016-09-05 18:16:43,581 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124596
[2016-09-05 18:16:43,592 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:43,593 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:43,612 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
[2016-09-05 18:16:43,615 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:43,616 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:43,616 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:43,623 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124597
[2016-09-05 18:16:43,625 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:43,628 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124600
[2016-09-05 18:16:43,631 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124599
[2016-09-05 18:16:43,633 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124550
[2016-09-05 18:16:43,635 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:43,640 - DQLDaemon.py:147 -                start() ] Finished training step in 0.08735370635986328 seconds
[2016-09-05 18:16:43,640 - DQLDaemon.py:159 -                start() ] Sleeping for 0.9097862243652344 seconds
[2016-09-05 18:16:44,558 - discrete_deepq.py:247 -               action() ] Randomly chose action 1
[2016-09-05 18:16:44,567 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:44,578 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:44,579 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124575
[2016-09-05 18:16:44,579 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:44,584 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124573
[2016-09-05 18:16:44,593 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124557
[2016-09-05 18:16:44,596 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:44,601 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:44,603 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124598
[2016-09-05 18:16:44,613 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:44,615 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124571
[2016-09-05 18:16:44,616 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:44,623 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124549
[2016-09-05 18:16:44,626 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124597
[2016-09-05 18:16:44,630 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:44,631 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:44,633 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124528
[2016-09-05 18:16:44,635 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:44,638 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124554
[2016-09-05 18:16:44,642 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124564
[2016-09-05 18:16:44,647 - DQLDaemon.py:182 -    _do_training_step() ] Got minibatch of size 32
[2016-09-05 18:16:44,652 - DQLDaemon.py:147 -                start() ] Finished training step in 0.08492350578308105 seconds
[2016-09-05 18:16:44,652 - DQLDaemon.py:159 -                start() ] Sleeping for 0.907534122467041 seconds
[2016-09-05 18:16:45,568 - discrete_deepq.py:251 -               action() ] Chose calculated action 1
[2016-09-05 18:16:45,577 - DQLDaemon.py:167 -                start() ] Cumulative reward: 0.0
[2016-09-05 18:16:45,603 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124563
[2016-09-05 18:16:45,610 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124527
[2016-09-05 18:16:45,611 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124598
[2016-09-05 18:16:45,613 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124556
[2016-09-05 18:16:45,623 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124555
[2016-09-05 18:16:45,628 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124596
[2016-09-05 18:16:45,636 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124577
[2016-09-05 18:16:45,640 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124530
[2016-09-05 18:16:45,642 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124599
[2016-09-05 18:16:45,643 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124568
[2016-09-05 18:16:45,643 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124529
[2016-09-05 18:16:45,644 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124565
[2016-09-05 18:16:45,646 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124580
[2016-09-05 18:16:45,647 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124581
[2016-09-05 18:16:45,647 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124579
[2016-09-05 18:16:45,648 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124567
[2016-09-05 18:16:45,649 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124574
[2016-09-05 18:16:45,652 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124558
[2016-09-05 18:16:45,657 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124551
[2016-09-05 18:16:45,665 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124552
[2016-09-05 18:16:45,666 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124569
[2016-09-05 18:16:45,667 - LustreGame.py:223 -       get_mini_batch() ] NotEnoughDataError for ts 1473124566
